,strategy,gov_policy,app,effective_r,base_r,manual_traces,app_traces,test_needed,persondays_quarantined,secondary_infections,secondary_infections_social,secondary_infections_isolating,secondary_infections_contact
333,S5,test_based_TTI,0.5,0.6574798818166404,3.7993808049535605,50.352,12.624,89.508,1404.2160000000001,73.632,48.012,11.2522779225328,1.6257619678607216
334,S5,test_based_TTI,0.6,0.7240479446853855,3.750445632798574,60.696000000000005,26.112,90.084,1542.5759999999998,75.744,47.52,11.478641244733442,2.122486464400524
335,S5,test_based_TTI,0.6,0.63548102864197,3.811254396248535,54.876,19.848,88.76400000000001,1455.0,78.024,51.251999999999995,11.870010423874763,1.8924219577668322
336,S5,test_based_TTI,0.7,0.6454687604680461,3.808982035928144,55.212,30.54,89.448,1467.984,76.332,48.227999999999994,13.407589297706352,1.7612167425140095
337,S5,test_based_TTI,0.7,0.6454687604680461,3.808982035928144,55.212,30.54,89.448,1467.984,76.332,48.227999999999994,13.407589297706352,1.7612167425140095
338,S5,test_based_TTI,0.8,0.6811152161048298,3.9618717504332754,51.564,35.879999999999995,89.064,1457.832,82.29599999999999,53.4,12.873325551595755,1.8745491794747253
339,S5,test_based_TTI,0.8,0.70208496892787,3.8538922155688624,58.248,41.556,89.964,1530.1680000000001,77.232,49.344,11.364610111985398,2.453607110700093
340,S5,test_based_TTI,0.9,0.7030253787522109,3.927132701421801,58.512,58.331999999999994,90.012,1603.368,79.548,49.32,13.363569153950955,2.623948774044267
341,S5,test_based_TTI,0.9,0.6974100514141927,3.7562874251497007,47.832,43.188,88.812,1407.48,75.276,48.227999999999994,11.340364905330846,1.7315376643287435
342,S5,test_based_TTI_test_contacts,0.1,0.6846377889679366,4.138470451911935,64.368,0.816,139.188,922.272,85.71600000000001,56.664,13.033589178018465,1.838192936877635
343,S5,test_based_TTI_test_contacts,0.1,0.6639016787578859,3.8475390156062423,48.588,0.528,126.64799999999998,873.672,76.92,51.36,10.601656142950896,1.6856214953214645
344,S5,test_based_TTI_test_contacts,0.2,0.7483681095749166,3.8945454545454545,52.343999999999994,2.472,129.888,909.408,77.112,48.779999999999994,11.964924669960284,1.5493867604563718
345,S5,test_based_TTI_test_contacts,0.2,0.7332684719724649,3.9199499687304566,66.132,3.2399999999999998,142.38000000000002,927.336,75.21600000000001,47.844,11.450003746363413,1.8520408134289457
346,S5,test_based_TTI_test_contacts,0.3,0.8280058670408453,3.9049360146252283,51.24,4.68,129.732,889.6080000000001,76.896,47.327999999999996,11.41720918561652,1.8456992806151686
347,S5,test_based_TTI_test_contacts,0.3,0.8060062906832629,4.0,46.824,5.4239999999999995,125.868,863.3520000000001,79.296,49.967999999999996,11.627274114234218,1.722457179260785
348,S5,test_based_TTI_test_contacts,0.4,0.7066493834790872,3.828228228228228,48.336,8.123999999999999,127.944,892.9440000000001,76.488,49.992000000000004,10.86152948456926,1.5156158335185907
349,S5,test_based_TTI_test_contacts,0.4,0.6170713493261355,3.662894580107207,56.94,13.068,135.012,917.616,73.8,46.512,12.674218571095615,2.181027882681417
350,S5,test_based_TTI_test_contacts,0.5,0.686629541557042,3.825693606755127,58.848,18.864,137.964,921.456,76.116,48.396,12.12104980671463,1.9377688344664692
351,S5,test_based_TTI_test_contacts,0.5,0.6351045286938873,3.7995404939689834,45.983999999999995,13.32,125.868,900.24,79.38,52.824,11.828456235496615,1.4589399510307015
352,S5,test_based_TTI_test_contacts,0.6,0.7115512662323232,3.8626780626780626,59.711999999999996,26.592,138.18,929.1120000000001,81.348,50.364000000000004,13.87241560157532,2.1263147315719553
353,S5,test_based_TTI_test_contacts,0.6,0.7457700105611694,4.144620811287478,60.672000000000004,28.992,140.04,955.9680000000001,84.6,53.58,13.754638994173066,2.042703550252358
354,S5,test_based_TTI_test_contacts,0.7,0.6759945123548027,3.8562052505966586,55.284,34.488,137.08800000000002,925.8720000000001,77.556,48.984,12.867965363301309,2.108433004218909
355,S5,test_based_TTI_test_contacts,0.7,0.732614154476675,3.699206833435021,53.315999999999995,31.644,134.232,905.64,72.756,45.588,10.93339960302703,1.8255452067257383
356,S5,test_based_TTI_test_contacts,0.8,0.686399671531317,3.899297423887588,50.436,40.788,133.884,916.056,79.92,51.3,12.499780713278259,2.0517716190158626
357,S5,test_based_TTI_test_contacts,0.8,0.67802619737158,3.912914691943128,49.992000000000004,41.208,133.728,908.3040000000001,79.25999999999999,50.711999999999996,12.801301847184757,2.012599498856523
358,S5,test_based_TTI_test_contacts,0.9,0.6673917406536584,3.8704572098475967,54.708000000000006,52.956,139.08,955.176,79.236,49.452000000000005,13.904158384301954,2.216997901036365
359,S5,test_based_TTI_test_contacts,0.9,0.6353551966557942,3.8278588807785887,54.096,49.236,137.928,925.152,75.51599999999999,48.672000000000004,12.279639359419555,2.0300733209549433
