,strategy,gov_policy,home_sar,effective_r,base_r,manual_traces,app_traces,test_needed,persondays_quarantined,secondary_infections,secondary_infections_social,secondary_infections_isolating,secondary_infections_contact
334,S5,no_TTI,0.8,1.267591169036218,4.728875379939209,0.0,0.0,0.0,773.064,93.348,46.092,22.233750323225053,1.865174681370263e-17
335,S5,no_TTI,0.8,1.147666884145948,4.8539393939393936,0.0,0.0,0.0,760.5120000000001,96.10799999999999,51.468,21.916195693910232,4.796163466380676e-17
336,S5,no_TTI,0.9,1.2276942339924959,4.879022646007152,0.0,0.0,0.0,741.72,98.244,48.336,25.187148904327103,1.9984014443252817e-17
337,S5,no_TTI,0.9,1.3224163073796915,5.250282485875706,0.0,0.0,0.0,738.096,111.516,57.156,26.271877631255347,2.2648549702353192e-17
338,S5,no_TTI,1.0,1.3858753682685443,4.923076923076923,0.0,0.0,0.0,712.7520000000001,97.536,44.1,25.97903720386359,-2.398081733190338e-17
339,S5,no_TTI,1.0,1.4850988996491115,5.391382405745063,0.0,0.0,0.0,731.328,108.108,50.22,28.108796864236005,-5.462297281155771e-17
340,S5,symptom_based_TTI,0.1,0.48752687471528927,3.3112183353437876,497.17199999999997,75.744,89.68799999999999,2169.696,65.88000000000001,47.016,7.038955717627935,2.125209583036675
341,S5,symptom_based_TTI,0.1,0.4339423490069325,3.3938650306748466,491.76,70.83600000000001,89.79599999999999,2135.952,66.384,48.275999999999996,7.730244020538573,1.8898436328858277
342,S5,symptom_based_TTI,0.2,0.6275720739371017,3.7038551401869158,483.00000000000006,62.64,89.58000000000001,2139.096,76.092,50.891999999999996,10.12448503584867,2.1826742771875205
343,S5,symptom_based_TTI,0.2,0.5651918761902875,3.784242424242424,522.444,73.584,89.46000000000001,2284.6800000000003,74.928,51.444,9.728040092082086,2.565160759350221
344,S5,symptom_based_TTI,0.3,0.6261855837818074,3.5924170616113744,501.252,77.532,89.748,2145.744,72.768,46.608000000000004,11.483861411861751,1.9921234030539563
345,S5,symptom_based_TTI,0.3,0.7232985164945961,4.1624700239808154,535.848,75.996,89.48400000000001,2252.256,83.316,52.068,14.351942332021611,2.4185145618225543
346,S5,symptom_based_TTI,0.4,0.7875451992601262,4.183586626139817,504.552,69.684,90.372,2108.88,82.584,51.108,14.005440103827935,1.924417662777183
347,S5,symptom_based_TTI,0.4,0.833084557854712,4.308716707021792,557.1360000000001,77.46,90.252,2317.752,85.416,51.636,14.72475302549167,2.5401786995965328
348,S5,symptom_based_TTI,0.5,0.8380405978278826,4.113151658767772,469.368,65.616,89.80799999999999,2137.128,83.316,46.428000000000004,17.584301454112435,2.3283481962859818
349,S5,symptom_based_TTI,0.5,0.8188647972027074,4.239495798319328,525.612,74.64,89.316,2116.1279999999997,84.756,50.736000000000004,15.848724134250979,1.8005308400725022
350,S5,symptom_based_TTI,0.6,0.9123437544586227,4.571259609698403,539.1479999999999,71.988,90.0,2211.072,92.76,53.495999999999995,18.508356713279397,2.242363821246225
351,S5,symptom_based_TTI,0.6,0.8069167067120239,4.28750747160789,513.576,70.58399999999999,89.47200000000001,2085.024,86.07600000000001,50.088,17.89337881035231,1.8949613856970935
352,S5,symptom_based_TTI,0.7,0.9830317263290045,4.531403940886699,497.196,73.056,90.252,2011.4160000000002,88.30799999999999,46.632,20.526370279571104,1.9923074377292624
353,S5,symptom_based_TTI,0.7,1.0423555837455643,4.774018126888217,489.984,75.432,90.084,2063.8559999999998,94.812,51.996,20.04932056207809,2.065497544735
354,S5,symptom_based_TTI,0.8,1.1332537991516398,4.87492762015055,530.088,72.03599999999999,90.036,2173.92,101.02799999999999,52.056000000000004,23.215357137614028,2.27109112876739
355,S5,symptom_based_TTI,0.8,1.1233205647231996,4.809218203033839,496.428,76.932,89.208,2150.4480000000003,98.916,50.904,22.456078064795214,2.451464559978026
356,S5,symptom_based_TTI,0.9,1.1809672969718958,5.056466302367942,509.82,67.62,90.21600000000001,2207.9759999999997,99.93599999999999,48.9,24.938815651739215,2.7565466909082343
357,S5,symptom_based_TTI,0.9,1.2238430134102094,4.854265402843602,492.396,69.19200000000001,89.292,2005.128,98.328,48.036,23.823719772139913,1.6781161482228808
358,S5,symptom_based_TTI,1.0,1.3291968383133437,5.398165137614679,509.448,71.136,90.05999999999999,2089.9919999999997,105.912,50.94,26.81525678301535,2.077901249276861
359,S5,symptom_based_TTI,1.0,1.3115358724117663,5.128361858190709,521.976,78.612,90.0,2045.4,100.67999999999999,47.004,25.78664066833477,2.1412870844774443
360,S5,test_based_TTI,0.1,0.4630449164461253,3.6157151626764885,50.532,7.5600000000000005,89.676,1448.784,70.67999999999999,51.648,8.182520939525537,1.7978770337856105
361,S5,test_based_TTI,0.1,0.5284480580269352,3.703594578668238,60.19200000000001,8.424,89.79599999999999,1540.896,75.41999999999999,53.688,9.015789960459134,1.9548937858803637
362,S5,test_based_TTI,0.2,0.5294289048812111,3.60622381807301,59.22,6.492,89.724,1501.44,72.312,50.904,9.046105851838064,1.7457857474839007
363,S5,test_based_TTI,0.2,0.6363830765432322,3.673406862745098,53.82,7.368,89.928,1460.5919999999999,71.94,47.544,10.230256125003143,1.7028177039742123
364,S5,test_based_TTI,0.3,0.7477621763000507,3.9369103773584904,46.272,6.4799999999999995,89.34,1335.0,80.124,52.608000000000004,10.805247835636685,1.4922963523046955
365,S5,test_based_TTI,0.3,0.6733280575800644,3.6572289156626505,49.812000000000005,7.128,89.616,1427.3999999999999,72.852,45.948,11.949477565592474,1.5418275274126583
366,S5,test_based_TTI,0.4,0.7999624718647533,4.281155930162552,52.728,6.696000000000001,89.11200000000001,1405.632,85.332,53.568000000000005,14.071018834489003,1.7481291763027327
367,S5,test_based_TTI,0.4,0.7613093772302567,4.181199752628324,53.292,8.844,90.264,1427.856,81.132,50.22,14.50443110034697,1.6351217438771442
368,S5,test_based_TTI,0.5,0.9315462887219872,4.24384236453202,46.296,5.94,89.184,1303.992,82.70400000000001,48.192,14.854838941580669,1.5031869838052483
369,S5,test_based_TTI,0.5,0.8624896692730163,4.174452986398581,50.376,8.472,89.532,1390.056,84.708,49.236,16.270033394536842,1.7003262365751184
370,S5,test_based_TTI,0.6,0.9223674301678666,4.409941520467836,55.296,9.168,89.508,1436.904,90.492,51.456,18.352568200103942,1.7564521328514462
371,S5,test_based_TTI,0.6,0.9924830600935527,4.171411969785009,57.708,7.5600000000000005,88.488,1418.3760000000002,86.148,46.416,17.279871206833214,1.955368636114754
372,S5,test_based_TTI,0.7,0.9904867852027288,4.670384138785626,49.092,5.8919999999999995,90.456,1304.856,90.456,50.268,19.639755752818694,1.3644961913748623
373,S5,test_based_TTI,0.7,1.0128370003357468,4.60438222763238,56.268,9.768,89.064,1373.5439999999999,90.78,49.8,19.323613104304666,1.6872925970757562
374,S5,test_based_TTI,0.8,1.1624418461500683,4.9167686658506735,49.464,6.792,88.92,1319.88,96.408,49.956,21.98267358740353,1.6761666932859358
375,S5,test_based_TTI,0.8,1.16757940278263,4.782553729456384,55.896,9.588,90.132,1389.336,90.792,46.368,20.643666902056026,1.615005715518525
376,S5,test_based_TTI,0.9,1.2386260643598745,4.9947058823529416,51.456,6.588,89.32799999999999,1331.9279999999999,101.892,49.572,25.505979175687457,1.546049111371099
377,S5,test_based_TTI,0.9,1.229430541409398,5.169675090252707,66.10799999999999,7.62,89.232,1487.712,103.104,52.236000000000004,24.619551967825714,1.7286853143052687
378,S5,test_based_TTI,1.0,1.3184960868304478,5.357831325301205,56.867999999999995,9.96,90.372,1397.4240000000002,106.728,50.856,27.629916111706812,1.9776418386306847
379,S5,test_based_TTI,1.0,1.3422558540251133,5.186262376237623,54.756,9.072,89.7,1343.232,100.57199999999999,47.940000000000005,24.896098396261685,1.7068760824833138
380,S5,test_based_TTI_test_contacts,0.1,0.5069723255435249,3.656,60.072,9.12,138.38400000000001,951.96,71.292,50.831999999999994,8.715288976041947,1.8587506758593264
381,S5,test_based_TTI_test_contacts,0.1,0.5331234287425529,3.6408010012515644,53.1,7.823999999999999,131.928,954.504,69.816,49.788,8.156927581766816,1.6478975486659964
382,S5,test_based_TTI_test_contacts,0.2,0.6861925128849056,3.776440785307156,75.432,12.204,150.61200000000002,933.12,71.55600000000001,45.144,10.850718203329238,2.5593060625275763
383,S5,test_based_TTI_test_contacts,0.2,0.5887398464424478,3.7856701667696107,51.828,7.176,130.944,926.52,73.548,49.944,10.52936662401526,1.63659563930087
384,S5,test_based_TTI_test_contacts,0.3,0.697852167910543,3.8676470588235294,63.684,8.424,138.612,924.6239999999999,78.89999999999999,50.424,12.098667262181147,2.141148512443779
385,S5,test_based_TTI_test_contacts,0.3,0.6887096931388822,3.888064316635745,47.436,5.8919999999999995,126.336,882.936,75.444,48.720000000000006,11.68228092974498,1.6779961845881541
386,S5,test_based_TTI_test_contacts,0.4,0.7787684708802646,4.059027777777778,54.588,6.9719999999999995,131.74800000000002,887.928,84.168,50.844,15.217860508950048,1.957596478876798
387,S5,test_based_TTI_test_contacts,0.4,0.7276190581455696,3.902537485582468,49.452000000000005,4.9079999999999995,128.016,897.48,81.204,48.852000000000004,15.65352389086159,1.5581787472454158
388,S5,test_based_TTI_test_contacts,0.5,0.8004151698222232,4.1220893643801135,48.18,7.800000000000001,127.44000000000001,855.264,78.60000000000001,45.396,16.601331720639447,1.340351821190408
389,S5,test_based_TTI_test_contacts,0.5,0.8196091206572512,4.001180637544274,53.52,7.332,131.664,872.52,81.336,48.6,14.37320043703282,1.701785358246589
390,S5,test_based_TTI_test_contacts,0.6,1.0114566797697897,4.571852731591449,65.676,13.368,141.6,884.04,92.388,49.596000000000004,20.23599623844313,2.11648717676897
391,S5,test_based_TTI_test_contacts,0.6,1.0492716622982379,4.403169014084507,58.704,6.204000000000001,135.924,887.664,90.036,46.836,19.81880797066414,1.9256850786615152
392,S5,test_based_TTI_test_contacts,0.7,1.0177219198537257,4.69790454016298,48.288,6.0840000000000005,127.512,848.016,96.852,54.432,19.660797693067146,1.777847207228461
393,S5,test_based_TTI_test_contacts,0.7,1.0128996996145168,4.575139146567718,46.656,6.18,126.44400000000002,814.296,88.776,49.224000000000004,18.586791453080586,1.3109027755993379
394,S5,test_based_TTI_test_contacts,0.8,1.1519463648480872,4.923123856009762,50.22,8.088000000000001,129.144,852.768,96.82799999999999,49.104,23.289166047371037,1.7783528487967946
395,S5,test_based_TTI_test_contacts,0.8,1.1110197932777373,4.739783653846154,60.744,11.184000000000001,138.012,842.1360000000001,94.64399999999999,47.424,23.091575739923663,1.9435810279064887
396,S5,test_based_TTI_test_contacts,0.9,1.2291352747885351,4.911695906432748,46.152,6.84,126.11999999999999,805.176,100.788,49.8,24.496964927560345,1.2691792337789272
397,S5,test_based_TTI_test_contacts,0.9,1.1781935673624457,5.175492610837439,58.26,11.76,136.944,836.304,100.86,51.672,24.4463440720724,1.7810196871682649
398,S5,test_based_TTI_test_contacts,1.0,1.327667621256658,5.361059765865681,49.476,5.712000000000001,128.436,783.696,104.41199999999999,51.888,25.328094779648335,1.3382506287569782
399,S5,test_based_TTI_test_contacts,1.0,1.2451868974025013,5.3110720562390155,51.9,5.688,130.248,810.8879999999999,108.792,52.26,29.34599505177111,1.6795965418360603
