,strategy,gov_policy,n_cases,effective_r,base_r,manual_traces,app_traces,test_needed,persondays_quarantined,secondary_infections,secondary_infections_social,secondary_infections_isolating,secondary_infections_contact
165,S5,no_TTI,30000,0.8291384127564221,3.6432650319113202,0.0,0.0,0.0,804.832,86.768,55.239999999999995,11.78123956179305,-2.6645352591003758e-18
166,S5,no_TTI,40000,0.787404486602252,3.5397421454499938,0.0,0.0,0.0,792.384,84.837,54.138,11.827276669603876,-3.663735981263017e-18
167,S5,no_TTI,40000,0.8248878667228339,3.7105732484076435,0.0,0.0,0.0,808.998,87.384,56.016,11.941890738677301,-5.995204332975845e-18
168,S5,no_TTI,50000,0.7886369098143462,3.6837242359630418,0.0,0.0,0.0,820.2864000000001,87.07440000000001,56.3832,12.049716180572439,1.7585932710062478e-17
169,S5,no_TTI,50000,0.8107092027083692,3.6559679037111334,0.0,0.0,0.0,804.8784,87.48,56.112,11.969350197594176,1.199040866595169e-17
170,S5,symptom_based_TTI,10000,0.6558886670589318,3.643426294820717,463.824,61.836,86.232,2101.368,87.792,57.144,12.783925956928156,2.059780721619826
171,S5,symptom_based_TTI,10000,0.7144738168120618,3.7332672285572635,490.53599999999994,66.312,86.232,2052.576,90.36,60.216,10.94335268518999,1.9075230526908669
172,S5,symptom_based_TTI,20000,0.7087059402219966,3.5635528330781012,520.8180000000001,75.402,86.388,2111.6400000000003,83.772,53.79,11.510630630111457,1.8111101271498233
173,S5,symptom_based_TTI,20000,0.720374475988889,3.7376879212026957,500.25600000000003,70.116,86.364,2197.404,86.52,55.02,12.636920489200406,2.1878511406087764
174,S5,symptom_based_TTI,30000,0.6864206706175221,3.595002515512326,514.684,70.136,86.256,2215.904,85.748,54.976,11.922265178459714,2.4772289859711165
175,S5,symptom_based_TTI,30000,0.6789343199274637,3.5277683711479852,511.70399999999995,71.876,87.228,2194.248,83.34,52.6,12.531714112814354,2.1691415132192144
176,S5,symptom_based_TTI,40000,0.6955973925379679,3.60327868852459,489.82800000000003,66.78,86.322,2113.212,85.72200000000001,55.383,11.790768070554023,1.9999699609677217
177,S5,symptom_based_TTI,40000,0.7034107551532032,3.6209807572936064,511.66499999999996,71.904,86.244,2124.264,87.501,56.157,12.33419373615094,2.011885365571916
178,S5,symptom_based_TTI,50000,0.6920131117621028,3.6910129245566576,494.65439999999995,70.164,86.75280000000001,2152.9680000000003,88.416,57.55200000000001,12.144112715788827,2.1431283998170696
179,S5,symptom_based_TTI,50000,0.6856636809994117,3.6535114349322,490.91519999999997,69.2712,86.364,2106.7968,86.6496,56.2632,11.873898990136023,2.2507526203371446
180,S5,test_based_TTI,10000,0.7353635895723836,3.5563415866599293,50.172000000000004,7.008,85.93199999999999,1372.32,84.456,53.328,11.926532389244665,1.7380530855903762
181,S5,test_based_TTI,10000,0.693788793352469,3.558634339435923,56.244,8.376,86.55600000000001,1448.4,86.30399999999999,55.980000000000004,11.7899880508841,1.7082461327318335
182,S5,test_based_TTI,20000,0.7619375246738304,3.737037037037037,62.717999999999996,9.870000000000001,86.13,1517.448,90.81,57.33,13.11356468446872,1.8513534659571846
183,S5,test_based_TTI,20000,0.7308772479290458,3.7965474722564734,54.342,6.978,86.47800000000001,1436.9279999999999,92.37,59.022,13.848471357835933,1.717285200050349
184,S5,test_based_TTI,30000,0.7480945233947048,3.572335449381891,50.656000000000006,6.4879999999999995,85.848,1368.528,85.536,54.988,11.077443427069941,1.5581813047672144
185,S5,test_based_TTI,30000,0.7059216213260029,3.7163238221632384,56.220000000000006,8.280000000000001,86.616,1449.128,89.608,57.888,12.910185230029466,1.788632636557903
186,S5,test_based_TTI,40000,0.6892017651927634,3.6518397177419355,50.244,7.143,86.83200000000001,1386.39,86.943,56.904,11.989996964367393,1.6404874099233162
187,S5,test_based_TTI,40000,0.7063116735883018,3.563387423935091,53.916,7.407,86.547,1404.672,84.324,54.411,11.56291958303521,1.6359209731712439
188,S5,test_based_TTI,50000,0.7127676684317246,3.6196054871332732,52.833600000000004,8.436,86.2032,1404.8352,86.7576,56.498400000000004,11.559228365618132,1.615785943275644
189,S5,test_based_TTI,50000,0.6933425227695743,3.6125982684844264,50.7264,7.104,86.02080000000001,1382.016,87.1272,56.8968,12.004236549535028,1.504405823317536
190,S5,test_based_TTI_test_contacts,10000,0.6564105980127994,3.696675191815857,53.796,8.111999999999998,130.044,879.096,86.724,58.968,10.671851066017052,1.6847563046026808
191,S5,test_based_TTI_test_contacts,10000,0.7931507008706816,3.8459989934574734,65.36399999999999,9.12,137.856,896.1360000000001,91.704,58.908,11.982653855980786,1.9014608324586868
192,S5,test_based_TTI_test_contacts,20000,0.6717662874971063,3.4073047858942065,41.088,5.286,118.30799999999999,868.944,81.162,53.123999999999995,10.748414918913788,1.2881121129051225
193,S5,test_based_TTI_test_contacts,20000,0.7419028316901916,3.602629656683711,61.85999999999999,8.844,134.586,897.3720000000001,88.776,55.74,12.846569983795199,1.9074604376950652
194,S5,test_based_TTI_test_contacts,30000,0.7396617092919803,3.5968373002934464,54.532000000000004,6.652,128.804,905.856,88.25200000000001,56.42,11.857763213493516,1.825897087318427
195,S5,test_based_TTI_test_contacts,30000,0.6611316607812512,3.5828949601221787,49.431999999999995,7.784000000000001,126.00800000000001,879.928,84.456,56.211999999999996,11.144044634839998,1.5157598572243076
196,S5,test_based_TTI_test_contacts,40000,0.7377422604665385,3.6358756709524402,58.391999999999996,9.162,132.37800000000001,897.438,87.381,55.284,12.490201329688286,1.8766389245194266
197,S5,test_based_TTI_test_contacts,40000,0.7116810487819744,3.599975006248438,59.202,10.248000000000001,132.90300000000002,897.528,86.421,55.152,12.339893280238291,1.8444914627016658
198,S5,test_based_TTI_test_contacts,50000,0.7178542985586981,3.6547559636690288,53.1192,7.264799999999999,128.6952,897.9648,87.8808,56.352000000000004,12.507637429264996,1.7599252493120017
199,S5,test_based_TTI_test_contacts,50000,0.6674191613345528,3.5537698412698413,57.419999999999995,7.4616,131.7024,890.3951999999999,85.97279999999999,56.7312,11.348548932504482,1.7468467164900923
