,strategy,gov_policy,max_contacts,effective_r,base_r,manual_traces,app_traces,test_needed,persondays_quarantined,secondary_infections,secondary_infections_social,secondary_infections_isolating,secondary_infections_contact
335,S5,no_TTI,16,1.290075111336905,3.9457687723480332,0.0,0.0,0.0,817.968,79.452,32.616,20.859047558120082,2.7977620220553945e-17
336,S5,no_TTI,18,1.3056482631834232,4.044632768361582,0.0,0.0,0.0,835.368,85.908,36.552,21.62403088998409,9.325873406851316e-18
337,S5,no_TTI,18,1.3178359521237697,3.9591346153846154,0.0,0.0,0.0,836.88,79.05600000000001,32.028000000000006,20.713451707992565,-1.3322676295501878e-17
338,S5,no_TTI,20,1.3459378739854158,4.020808561236623,0.0,0.0,0.0,808.0079999999999,81.156,33.996,19.993589951478377,-1.3322676295501879e-18
339,S5,no_TTI,20,1.3067616429221254,3.9457687723480332,0.0,0.0,0.0,817.968,79.452,31.944,21.195047558120084,2.7977620220553945e-17
340,S5,symptom_based_TTI,2,0.733089790806011,3.962219598583235,631.3919999999999,99.6,89.304,2411.208,80.544,49.656,13.671246651205585,2.314504081289828
341,S5,symptom_based_TTI,2,0.705177934597133,3.911627906976744,653.076,88.36800000000001,89.196,2692.9680000000003,80.73599999999999,48.972,14.192146196035944,3.016981233879232
342,S5,symptom_based_TTI,4,0.7929273270756512,3.9208282582216807,827.376,116.232,89.568,3059.616,77.256,41.339999999999996,16.384380028007453,3.90777991929394
343,S5,symptom_based_TTI,4,0.7654030565704595,3.837085308056872,838.164,105.336,89.448,3106.848,77.724,41.736,16.3677782676951,4.116217418413682
344,S5,symptom_based_TTI,6,0.9685982156500847,4.095066185318893,963.8040000000001,133.392,89.43599999999999,3513.288,81.672,39.756,17.839892824145483,4.758384362929244
345,S5,symptom_based_TTI,6,0.8564250631768436,3.827417380660955,926.4,121.82400000000001,88.896,3152.64,75.048,39.72,15.108190848171517,3.4270265130569313
346,S5,symptom_based_TTI,8,0.9963580831544657,3.8856964397251716,1002.828,138.816,89.748,3520.032,74.652,33.144,17.44736302200066,4.918605484435754
347,S5,symptom_based_TTI,8,0.9362553894178136,3.7325174825174825,1032.228,142.236,89.11200000000001,3517.848,76.86,36.828,16.536818559254918,4.215810461853475
348,S5,symptom_based_TTI,10,0.9433279308126207,3.8677685950413223,1088.268,151.368,90.696,3762.2400000000002,78.624,35.388,19.20743107073676,4.8525987517042966
349,S5,symptom_based_TTI,10,1.0782009475055725,4.022491349480969,1082.3039999999999,150.156,88.632,3840.792,83.7,37.163999999999994,19.31653681167863,4.784257872625423
350,S5,symptom_based_TTI,12,1.0595575299768223,3.6767738023044267,1090.992,152.46,89.82000000000001,3696.432,72.756,29.448,17.392019792022477,4.949455804796181
351,S5,symptom_based_TTI,12,1.061287059892557,4.017910447761194,1096.6799999999998,143.50799999999998,89.868,3777.12,80.76,36.768,18.341704498332838,4.318425597826765
352,S5,symptom_based_TTI,14,1.1088739345183563,3.938278931750742,1162.4399999999998,154.85999999999999,89.592,3890.3520000000003,79.63199999999999,34.704,17.50949459897496,4.997074445063888
353,S5,symptom_based_TTI,14,1.0353580069178863,3.5723039215686274,1128.108,153.024,89.85600000000001,3723.5519999999997,69.96,28.092,17.58449907658031,4.007049715939809
354,S5,symptom_based_TTI,16,1.0642628524692759,3.8732480195003047,1124.3999999999999,152.736,89.724,3723.648,76.272,32.507999999999996,18.14246026885198,4.664075640323051
355,S5,symptom_based_TTI,16,1.108030203862322,3.868693009118541,1165.776,152.53199999999998,90.132,4119.768,76.368,28.32,20.01571376487299,6.159770010884801
356,S5,symptom_based_TTI,18,1.0544684909550401,3.8243642814902423,1211.532,162.396,88.884,4071.7439999999997,77.60400000000001,32.988,17.70631508032928,5.512410301211063
357,S5,symptom_based_TTI,18,1.1122915125215194,4.035953686776356,1191.792,159.99599999999998,90.05999999999999,4175.0160000000005,79.476,32.1,19.71500003995333,5.757755495472921
358,S5,symptom_based_TTI,20,1.056897936666574,3.9204758922980587,1212.288,162.20399999999998,89.88,3838.0319999999997,75.132,31.836,18.47188289125568,4.569725050466106
359,S5,symptom_based_TTI,20,1.1220742586889276,3.884878655880523,1214.652,164.784,90.288,3781.8959999999997,74.916,32.976,16.316184333465095,3.9857356619776354
360,S5,test_based_TTI,2,0.7849214446595288,3.9481105470953186,82.404,14.016,89.148,1771.56,84.0,50.28,14.48373947451023,2.536271868913635
361,S5,test_based_TTI,2,0.7757874456287857,3.8586698337292162,68.652,10.956000000000001,89.244,1617.672,77.976,46.644,13.4681344974458,2.1867528012877195
362,S5,test_based_TTI,4,0.8859576441687091,3.923842999414177,89.172,13.56,88.356,1809.0,80.37599999999999,43.151999999999994,16.15185326146812,2.9241903553800803
363,S5,test_based_TTI,4,0.9714950507040179,4.183525136281042,83.58,12.276,89.268,1753.824,82.884,46.104,15.11794741696281,2.4147926384892067
364,S5,test_based_TTI,6,1.0289536087647526,3.9591232227488153,102.216,16.332,88.872,1982.712,80.196,38.256,18.179182710311313,2.918332990549874
365,S5,test_based_TTI,6,1.0118109589098474,3.9130945390487377,99.372,14.676,89.52,1956.5520000000001,79.968,38.148,18.16811872127812,2.9745125224402584
366,S5,test_based_TTI,8,1.0294498126962774,3.7057038834951457,96.72,10.62,90.12,1911.7199999999998,73.284,33.972,15.950909387137052,3.0026911169813695
367,S5,test_based_TTI,8,1.021486606215345,3.883679525222552,98.256,12.816,89.12400000000001,1930.944,78.52799999999999,37.464,17.09407731588062,3.3154635064451243
368,S5,test_based_TTI,10,1.1076017245618175,4.086694762191451,114.672,13.152000000000001,89.11200000000001,2114.088,81.45599999999999,37.872,18.062790432409958,3.4444919936239207
369,S5,test_based_TTI,10,1.096162354220682,3.7971813725490198,117.03599999999999,16.032,89.7,2147.9759999999997,74.364,33.444,16.18498352789707,3.2677729270451183
370,S5,test_based_TTI,12,1.0205400298234375,3.639115250291036,115.116,16.284,89.64,2141.6400000000003,75.024,32.424,18.06741160912883,3.4931351360312104
371,S5,test_based_TTI,12,1.0217195257917877,3.8266433973240255,123.624,14.664,90.24,2255.52,78.936,34.572,19.139035269525476,4.148934352441549
372,S5,test_based_TTI,14,1.1690618232290078,3.9131455399061035,140.16,17.855999999999998,89.172,2405.424,80.01599999999999,33.864000000000004,17.94417699513139,4.302846843481889
373,S5,test_based_TTI,14,1.0822913352373007,3.9757109004739335,121.05599999999998,16.080000000000002,89.448,2180.808,80.53200000000001,34.068,20.45568769219743,4.085419021235832
374,S5,test_based_TTI,16,1.1200826711350487,4.051073708647707,123.972,15.9,89.364,2239.6800000000003,83.75999999999999,37.932,19.003895324855826,3.6652753667559375
375,S5,test_based_TTI,16,1.0915710073734852,3.83984867591425,116.34,11.58,89.68799999999999,2109.72,73.08,33.204,15.869288911599785,3.2319316760680605
376,S5,test_based_TTI,18,1.17096432226969,3.9490333919156413,141.036,18.48,88.848,2436.024,80.89200000000001,32.687999999999995,19.745984630436084,4.471982192191622
377,S5,test_based_TTI,18,1.1266186279438104,3.8451957295373664,124.992,15.024000000000001,89.78399999999999,2249.16,77.79599999999999,32.160000000000004,19.01657579507045,3.8256761243703927
378,S5,test_based_TTI,20,0.9938326977944858,3.673065735892961,126.53999999999999,17.052,89.616,2274.192,75.768,31.752,19.413450280211038,4.101768829684334
379,S5,test_based_TTI,20,1.1259881180950422,3.7369337979094075,123.71999999999998,17.628,89.49600000000001,2226.552,77.22,32.832,17.290888104450783,3.8296934232332704
380,S5,test_based_TTI_test_contacts,2,0.7492400935673224,3.712941176470588,74.82000000000001,11.364,147.972,951.072,75.744,45.108000000000004,12.797429478166606,2.554072613060034
381,S5,test_based_TTI_test_contacts,2,0.6949099235145458,3.886038186157518,71.388,8.088000000000001,145.75199999999998,947.0400000000001,78.156,47.760000000000005,14.19715349797779,2.222818120297686
382,S5,test_based_TTI_test_contacts,4,0.8275388259035663,3.776913875598086,73.548,8.496,147.084,962.928,75.78,41.208,15.67382578387816,2.2944352131926933
383,S5,test_based_TTI_test_contacts,4,0.9356873993658943,3.9364127174565087,85.98,12.120000000000001,155.964,950.592,78.744,43.128,14.203708979681657,2.694800283403012
384,S5,test_based_TTI_test_contacts,6,0.951366915785173,3.845014245014245,109.188,14.772,174.9,1021.152,80.976,40.955999999999996,16.68578678395918,3.298425969605087
385,S5,test_based_TTI_test_contacts,6,0.9292865717800671,3.9064615384615387,92.82,11.196,161.916,979.3199999999999,76.176,39.252,15.653645775781085,3.149266074507623
386,S5,test_based_TTI_test_contacts,8,0.9810490537730288,3.8718905472636815,100.08,11.748,168.72,994.08,74.712,34.8,17.687164153598783,3.29451330479688
387,S5,test_based_TTI_test_contacts,8,1.1216235426700667,4.066332916145181,100.644,14.136000000000001,168.444,1003.0079999999999,77.976,36.624,16.828504995474024,3.015241950284794
388,S5,test_based_TTI_test_contacts,10,1.0612210895632266,3.6214757048590283,105.66,16.752,172.776,978.5280000000001,72.444,30.96,17.059318364038965,3.1960149603382724
389,S5,test_based_TTI_test_contacts,10,1.1014654714296774,4.023837902264601,114.10799999999999,15.131999999999998,178.92000000000002,1025.8799999999999,81.024,37.332,18.35368379138852,3.1592074759035054
390,S5,test_based_TTI_test_contacts,12,1.0499098913436753,3.948348348348348,117.924,17.724,182.04,1024.9679999999998,78.888,34.848,18.910741172150484,4.152059198802919
391,S5,test_based_TTI_test_contacts,12,1.0661697614020438,3.8578978273634763,119.508,12.276,182.364,1031.376,78.84,34.692,18.95570907352741,3.404045682460453
392,S5,test_based_TTI_test_contacts,14,1.0631489766432494,3.856294536817102,130.452,17.496000000000002,191.964,1060.488,77.928,34.379999999999995,18.112561764383127,3.9513237156101115
393,S5,test_based_TTI_test_contacts,14,1.134788929015096,3.9236596736596736,140.268,16.956,198.924,1056.672,80.796,36.72,16.982856555503066,3.725569818218103
394,S5,test_based_TTI_test_contacts,16,1.2087711898088924,4.066332916145181,112.176,15.564000000000002,177.384,1021.44,77.976,33.528,17.848504995474027,3.420098668750672
395,S5,test_based_TTI_test_contacts,16,1.0931414096244527,4.040458937198068,130.464,15.72,191.16,1019.4959999999999,80.292,36.6,18.368804768093494,3.600289139849405
396,S5,test_based_TTI_test_contacts,18,1.2226923907039517,4.151629072681704,113.06400000000001,16.68,178.83599999999998,991.6320000000001,79.512,34.632000000000005,17.59976567608799,3.863229657149954
397,S5,test_based_TTI_test_contacts,18,1.1743775947372874,3.9299323909035033,122.05199999999999,15.24,183.408,986.616,76.728,32.616,17.306837595879948,3.8766142444692733
398,S5,test_based_TTI_test_contacts,20,1.0953709876914222,3.8356246264196057,103.59599999999999,12.54,170.172,1002.168,77.004,34.344,17.351853663106464,3.317478388000567
399,S5,test_based_TTI_test_contacts,20,1.1265320974433222,3.856806128461992,133.10399999999998,19.02,193.66799999999998,1037.8799999999999,78.53999999999999,32.495999999999995,19.152482308172182,3.9508180594920383
